AggGroup,scale_factor,FractionalChange_mean,FractionalChange_std,RatioChange_mean ,RatioChange_std,Production_scenario_mean ,Production_scenario_std  ,Production_base_mean ,Production_base_std
pelagic_detritus,1.35,-1.18E-18,1.84E-16,1,1.91E-16,1511.293168,710.4968137,1511.293168,710.4968137
benthic_detritus,1.35,-0.002782445,0.001658358,0.997217555,0.001658358,73.42242929,16.66903075,73.61645124,16.66907614
NO3,1.4,0,0,0,0,0,0,0,0
pelagic_NH4,1.4,0.011046341,0.00479268,1.011046341,0.00479268,5652.847319,194.0104773,5591.222526,194.1176579
benthic_NH4,1.4,-0.327358326,0.113735617,0.672641674,0.113735617,125.3362827,58.69333662,183.7575339,63.90994748
lg_phytoplankton,1.4,0,0,1,0,1560.383071,1.89E-11,1560.383071,1.89E-11
sm_phytoplankton,1.4,0,0,1,0,4957.843648,4.19E-11,4957.843648,4.19E-11
macroalgae_&_other,1.4,0,0,1,0,2.993160008,5.82E-14,2.993160008,5.82E-14
outside-production,1.4,0,0,1,0,4,0,4,0
micro-zooplankton,1.4,1.64E-18,8.00E-17,1,8.56E-17,4154.93176,1068.536424,4154.93176,1068.536424
meso-zooplankton,1.4,-0.0069016,0.00570473,0.9930984,0.00570473,2226.26832,592.5379912,2240.681626,592.642402
macro-zooplankton,1.4,-0.051422065,0.04776753,0.948577935,0.04776753,151.1573036,81.73784832,159.4863558,86.05661704
eupahusiids,1.4,-0.031955158,0.020259672,0.968044842,0.020259672,1377.034113,408.9111762,1418.337561,408.3683393
gelatinous_zoop,1.4,-0.042262161,0.049682284,0.957737839,0.049682284,117.6132607,6.15E+01,123.1180372,6.50E+01
large_jellyfish,1.4,0.234809105,0.073872682,1.234809105,0.073872682,906.3041925,2.35E+02,739.7158427,2.07E+02
cepahlopods,1.4,-0.649671806,0.21113848,0.350328194,0.21113848,9.785070756,12.32020115,23.42786881,15.10832468
forage_fish,1.4,-6.04E-01,2.36E-01,0.396495046,2.36E-01,69.18595249,9.14E+01,145.3853294,1.01E+02
juvenile_fish,1.4,-5.58E-01,2.19E-01,0.442372294,2.19E-01,14.68436355,15.33993512,30.04758481,19.27278628
pelagic_fish_planktivore,1.4,-0.737717463,0.254907259,0.262282537,0.254907259,3.231113098,7.565967904,9.02772232,9.628653528
pelagic_fish_piscivore,1.4,-0.577465043,0.185534959,0.422534957,0.185534959,3.075805143,2.799854045,6.597225997,3.575415129
apex_predator_fish,1.4,-0.647087513,0.172204173,0.352912487,0.172204173,0.157034653,0.187243162,0.386225123,0.258592249
demersal_fish_piscivore,1.4,-0.677664723,0.170407029,0.322335277,0.170407029,0.605223113,0.771470143,1.592809477,1.093026982
demersal_fish_benthivore,1.4,-0.637519718,0.170555917,0.362480282,0.170555917,8.912315257,9.971855556,21.28155873,12.34377451
benthos_infauna,1.4,-0.002937711,0.001790737,0.997062289,0.001790737,36.08230929,14.2638772,36.18233629,14.28859015
benthos_filter_feeders,1.4,-0.163248268,0.1247159,0.836751732,0.1247159,11.41464312,6.376036628,13.58341774,7.054209811
benthos_detritovores,1.4,-0.009570272,0.011739837,0.990429728,0.011739837,12.05287793,5.15E+00,12.1574371,5.16E+00
benthos_epifauna,1.4,-0.350681379,0.203519404,0.649318621,0.203519404,25.29068944,2.01E+01,39.50885962,2.54E+01
seabirds,1.4,-0.617762951,0.184816671,0.382237049,0.184816671,0.999226902,1.14E+00,2.285047606,1.44E+00
baleen_whales,1.4,-0.629596966,0.210279465,0.370403034,0.210279465,2.949026782,3.822088478,6.809770273,4.739024734
odontocetes,1.4,-0.66093805,0.177403013,0.33906195,0.177403013,0.582792181,0.736869869,1.46536547,1.075179782
pinnipeds,1.4,-0.630900391,0.169370146,0.369099609,0.169370146,1.937512424,2.096497926,4.660956052,2.89460934
detritus_offal,1.4,-0.634430654,0.178443262,0.365569346,0.178443262,1.889516916,2.418684365,4.480703671,3.163909612
fisheries,1.4,-0.634430654,0.178443262,0.365569346,0.178443262,2.892381936,3.705423632,6.862650369,4.827703833
pelagic_detritus,1.4,1.24E-18,1.71E-16,1,1.80E-16,1511.293168,710.4968137,1511.293168,710.4968137
benthic_detritus,1.4,-0.002937711,0.001790737,0.997062289,0.001790737,73.4114527,16.66841564,73.61645124,16.66907614
NO3,1.45,0,0,0,0,0,0,0,0
pelagic_NH4,1.45,0.011517777,0.005158991,1.011517777,0.005158991,5655.450203,193.4262125,5591.222526,194.1176579
benthic_NH4,1.45,-0.338389934,0.115168924,0.661610066,0.115168924,122.8824136,57.07549129,183.7575339,63.90994748
lg_phytoplankton,1.45,0,0,1,0,1560.383071,1.89E-11,1560.383071,1.89E-11
sm_phytoplankton,1.45,0,0,1,0,4957.843648,4.19E-11,4957.843648,4.19E-11
macroalgae_&_other,1.45,0,0,1,0,2.993160008,5.82E-14,2.993160008,5.82E-14
outside-production,1.45,0.00E+00,0.00E+00,1,0.00E+00,4,0,4,0
micro-zooplankton,1.45,4.47E-18,7.80E-17,1,8.49E-17,4154.93176,1068.536424,4154.93176,1068.536424
meso-zooplankton,1.45,-0.0077643,0.006417821,0.9922357,0.006417821,2224.466657,592.5377169,2240.681626,592.642402
macro-zooplankton,1.45,-0.056710647,0.053283702,0.943289353,0.053283702,150.2646937,81.29881657,159.4863558,86.05661704
eupahusiids,1.45,-0.035909621,0.022713503,0.964090379,0.022713503,1371.9107,409.0223511,1418.337561,408.3683393
gelatinous_zoop,1.45,-0.047445421,0.055369453,0.952554579,0.055369453,116.9375879,61.13775973,123.1180372,64.98906173
large_jellyfish,1.45,0.250636113,0.084013452,1.250636113,0.084013452,916.7678181,235.7105013,739.7158427,206.7189082
cepahlopods,1.45,-0.670084797,0.207044122,0.329915203,0.207044122,9.217924318,1.19E+01,23.42786881,1.51E+01
forage_fish,1.45,-0.621766929,0.233240647,0.378233071,0.233240647,65.78448688,89.18221588,145.3853294,101.1151519
juvenile_fish,1.45,-0.577097454,0.217313667,0.422902546,0.217313667,14.00087527,14.89980823,30.04758481,19.27278628
pelagic_fish_planktivore,1.45,-0.755068068,0.247170991,0.244931932,0.247170991,3.019953377,7.333072034,9.02772232,9.628653528
pelagic_fish_piscivore,1.45,-0.598783933,0.183151172,0.401216067,0.183151172,2.916327647,2.703922426,6.597225997,3.575415129
apex_predator_fish,1.45,-0.669159837,0.16726594,0.330840163,0.16726594,0.14682194,0.178943487,0.386225123,0.258592249
demersal_fish_piscivore,1.45,-0.699234696,0.164853332,0.300765304,0.164853332,0.563370998,0.736405518,1.592809477,1.093026982
demersal_fish_benthivore,1.45,-0.656997955,0.166067986,0.343002045,0.166067986,8.416824443,9.64027317,21.28155873,12.34377451
benthos_infauna,1.45,-0.003072729,0.001910933,0.996927271,0.001910933,36.07763409,14.26261136,36.18233629,14.28859015
benthos_filter_feeders,1.45,-0.167828025,0.127486416,0.832171975,0.127486416,11.33634146,6.31E+00,13.58341774,7.05E+00
benthos_detritovores,1.45,-0.009949983,0.012261915,0.990050017,0.012261915,12.04868274,5.15E+00,12.1574371,5.16E+00
benthos_epifauna,1.45,-0.359168049,0.205066843,0.640831951,0.205066843,24.76753979,1.94E+01,39.50885962,2.54E+01
seabirds,1.45,-0.638147807,0.180537729,0.361852193,0.180537729,0.943362767,1.102136967,2.285047606,1.437794007
baleen_whales,1.45,-0.649457858,0.205839877,0.350542142,0.205839877,2.78463247,3.69111961,6.809770273,4.739024734
odontocetes,1.45,-0.683554947,0.171845235,0.316445053,0.171845235,0.542446385,0.699645819,1.46536547,1.075179782
pinnipeds,1.45,-0.652779757,0.164864005,0.347220243,0.164864005,1.816494975,2.000483967,4.660956052,2.89460934
detritus_offal,1.45,-0.656012307,0.173550162,0.343987693,0.173550162,1.768854305,2.32E+00,4.480703671,3.16E+00
fisheries,1.45,-0.656012307,0.173550162,0.343987693,0.173550162,2.7079168,3.56E+00,6.862650369,4.83E+00
pelagic_detritus,1.45,1.05E-17,1.71E-16,1,1.81E-16,1511.293168,7.10E+02,1511.293168,7.10E+02
benthic_detritus,1.45,-3.07E-03,1.91E-03,0.996927271,1.91E-03,73.40189973,16.66789581,73.61645124,16.66907614
NO3,1.5,0.00E+00,0.00E+00,0,0.00E+00,0,0,0,0
pelagic_NH4,1.5,0.011923541,0.005482381,1.011923541,0.005482381,5657.690737,192.9541101,5591.222526,194.1176579
benthic_NH4,1.5,-0.347734338,0.116169111,0.652265662,0.116169111,120.7716039,55.5387942,183.7575339,63.90994748
lg_phytoplankton,1.5,0,0,1,0,1560.383071,1.89E-11,1560.383071,1.89E-11
sm_phytoplankton,1.5,0,0,1,0,4957.843648,4.19E-11,4957.843648,4.19E-11
macroalgae_&_other,1.5,0,0,1,0,2.993160008,5.82E-14,2.993160008,5.82E-14
outside-production,1.5,0,0,1,0,4,0,4,0
micro-zooplankton,1.5,1.97E-18,7.25E-17,1,7.88E-17,4154.93176,1068.536424,4154.93176,1068.536424
meso-zooplankton,1.5,-0.008627,0.007130913,0.991373,0.007130913,2222.664994,592.5402823,2240.681626,592.642402
macro-zooplankton,1.5,-0.06191099,0.058752101,0.93808901,0.058752101,149.3836686,80.87615159,159.4863558,86.05661704
eupahusiids,1.5,-0.039845738,0.025117504,0.960154262,0.025117504,1366.800192,409.1339246,1418.337561,408.3683393
gelatinous_zoop,1.5,-0.052578702,0.060829685,0.947421298,0.060829685,116.2683377,60.7703093,123.1180372,64.98906173
large_jellyfish,1.5,0.265422993,0.093704418,1.265422993,0.093704418,926.4761651,235.9928044,739.7158427,206.7189082
cepahlopods,1.5,-0.68713041,0.202369268,0.31286959,0.202369268,8.731221054,11.53232637,23.42786881,15.10832468
forage_fish,1.5,-0.637240854,0.229895168,0.362759146,0.229895168,62.85041823,87.01166521,145.3853294,101.1151519
juvenile_fish,1.5,-0.593859376,0.215049268,0.406140624,0.215049268,13.40352585,14.47499718,30.04758481,19.27278628
pelagic_fish_planktivore,1.5,-0.769151021,0.239641745,0.230848979,0.239641745,2.841553475,7.109969293,9.02772232,9.628653528
pelagic_fish_piscivore,1.5,-0.617133837,0.180229845,0.382866163,0.180229845,2.776834959,2.611357053,6.597225997,3.575415129
apex_predator_fish,1.5,-0.688102384,0.162070862,0.311897616,0.162070862,0.137926139,0.171101365,0.386225123,0.258592249
demersal_fish_piscivore,1.5,-0.717745711,0.159177483,0.282254289,0.159177483,0.527054202,0.703340965,1.592809477,1.093026982
demersal_fish_benthivore,1.5,-0.673431766,0.161535849,0.326568234,0.161535849,7.98989742,9.33E+00,21.28155873,1.23E+01
benthos_infauna,1.5,-0.003191698,0.002026972,0.996808302,0.002026972,36.07355833,14.26163801,36.18233629,14.28859015
benthos_filter_feeders,1.5,-0.171639909,0.129946555,0.828360091,0.129946555,11.26943036,6.26E+00,13.58341774,7.05E+00
benthos_detritovores,1.5,-0.010278925,0.012742682,0.989721075,0.012742682,12.04507035,5.15E+00,12.1574371,5.16E+00
benthos_epifauna,1.5,-0.366021184,0.206111017,0.633978816,0.206111017,24.32890481,18.82164983,39.50885962,25.4317303
seabirds,1.5,-6.56E-01,1.76E-01,0.344425961,1.76E-01,0.894445993,1.061993379,2.285047606,1.437794007
baleen_whales,1.5,-6.66E-01,0.200979661,0.333653017,0.200979661,2.64339917,3.564588642,6.809770273,4.739024734
odontocetes,1.5,-0.703022024,0.166031268,0.296977976,0.166031268,0.507367467,0.664252448,1.46536547,1.075179782
pinnipeds,1.5,-0.671615507,0.160098706,0.328384493,0.160098706,1.710515436,1.908978787,4.660956052,2.89460934
detritus_offal,1.5,-0.674630809,0.168629231,0.325369191,0.168629231,1.663514405,2.23E+00,4.480703671,3.16E+00
fisheries,1.5,-0.674630809,0.168629231,0.325369191,0.168629231,2.547137255,3.42E+00,6.862650369,4.83E+00
pelagic_detritus,1.5,5.73E-18,1.69E-16,1,1.77E-16,1511.293168,7.10E+02,1511.293168,7.10E+02
benthic_detritus,1.5,-0.003191698,0.002026972,0.996808302,0.002026972,73.3935611,16.66778212,73.61645124,16.66907614
NO3,1.55,0,0,0,0,0,0,0,0
pelagic_NH4,1.55,0.012287032,0.005784232,1.012287032,0.005784232,5659.697934,192.5595321,5591.222526,194.1176579
benthic_NH4,1.55,-0.356016381,0.117126685,0.643983619,0.117126685,118.8805814,54.08864267,183.7575339,63.90994748
lg_phytoplankton,1.55,0,0,1,0,1560.383071,1.89E-11,1560.383071,1.89E-11
sm_phytoplankton,1.55,0,0,1,0,4957.843648,4.19E-11,4957.843648,4.19E-11
macroalgae_&_other,1.55,0,0,1,0,2.993160008,5.82E-14,2.993160008,5.82E-14
outside-production,1.55,0,0,1,0,4,0,4,0
micro-zooplankton,1.55,-2.92E-19,7.70E-17,1,8.22E-17,4154.93176,1068.536424,4154.93176,1068.536424
meso-zooplankton,1.55,-0.0094897,0.007844004,0.9905103,0.007844004,2220.86333,592.5456872,2240.681626,592.642402
macro-zooplankton,1.55,-0.067036643,0.064166652,0.932963357,0.064166652,148.5111087,80.46822232,159.4863558,86.05661704
eupahusiids,1.55,-0.043766313,0.027516206,0.956233687,0.027516206,1361.71002,409.2577669,1418.337561,408.3683393
gelatinous_zoop,1.55,-0.057649278,0.066077806,0.942350722,0.066077806,115.603825,60.41192398,123.1180372,64.98906173
large_jellyfish,1.55,0.279480239,0.103069491,1.279480239,0.103069491,935.692326,236.3511023,739.7158427,206.7189082
cepahlopods,1.55,-0.702007754,0.197740101,0.297992246,0.197740101,8.297421499,11.16111439,23.42786881,15.10832468
forage_fish,1.55,-0.650941519,0.226546109,0.349058481,0.226546109,60.20229486,84.92989897,145.3853294,101.1151519
juvenile_fish,1.55,-0.608513061,0.212367871,0.391486939,0.212367871,12.86817361,1.41E+01,30.04758481,1.93E+01
pelagic_fish_planktivore,1.55,-0.781454461,0.232735505,0.218545539,0.232735505,2.683412337,6.90E+00,9.02772232,9.63E+00
pelagic_fish_piscivore,1.55,-0.633337237,0.177048818,0.366662763,0.177048818,2.65195994,2.524276665,6.597225997,3.575415129
apex_predator_fish,1.55,-7.05E-01,1.57E-01,0.295117862,1.57E-01,0.130002134,0.163808318,0.386225123,0.258592249
demersal_fish_piscivore,1.55,-7.34E-01,0.153679089,0.265886626,0.153679089,0.49465327,0.672271902,1.592809477,1.093026982
demersal_fish_benthivore,1.55,-0.687753637,0.157152642,0.312246363,0.157152642,7.611390931,9.03E+00,21.28155873,1.23E+01
benthos_infauna,1.55,-0.003298989,0.002138195,0.996701011,0.002138195,36.06990631,14.26081337,36.18233629,14.28859015
benthos_filter_feeders,1.55,-0.1749006,0.131993494,0.8250994,0.131993494,11.21016195,6.20199091,13.58341774,7.054209811
benthos_detritovores,1.55,-0.010567357,0.013158246,0.989432643,0.013158246,12.0419317,5.146860154,12.1574371,5.160838176
benthos_epifauna,1.55,-0.371905212,0.207186594,0.628094788,0.207186594,23.94224394,18.2597408,39.50885962,25.4317303
seabirds,1.55,-0.670940162,0.171521229,0.329059838,0.171521229,0.850649512,1.023950219,2.285047606,1.437794007
baleen_whales,1.55,-0.681282145,0.196437949,0.318717855,0.196437949,2.515511193,3.443689277,6.809770273,4.739024734
odontocetes,1.55,-0.720305347,0.160344931,0.279694653,0.160344931,0.475841787,0.630691562,1.46536547,1.075179782
pinnipeds,1.55,-0.688286017,0.155340919,0.311713983,0.155340919,1.615516388,1.822540093,4.660956052,2.89460934
detritus_offal,1.55,-0.691213682,0.16394742,0.308786318,0.16394742,1.56914814,2.15E+00,4.480703671,3.16E+00
fisheries,1.55,-0.691213682,0.16394742,0.308786318,0.16394742,2.403065244,3.29E+00,6.862650369,4.83E+00
pelagic_detritus,1.55,-6.07E-19,1.76E-16,1,1.84E-16,1511.293168,7.10E+02,1511.293168,7.10E+02
benthic_detritus,1.55,-0.003298989,0.002138195,0.996701011,0.002138195,73.38609097,16.66787863,73.61645124,16.66907614
NO3,1.6,0,0,0,0,0,0,0,0
pelagic_NH4,1.6,0.012618382,0.006072705,1.012618382,0.006072705,5661.526994,192.2054387,5591.222526,194.1176579
benthic_NH4,1.6,-0.363500071,0.118107634,0.636499929,0.118107634,117.156292,52.72176776,183.7575339,63.90994748
lg_phytoplankton,1.6,0,0,1,0,1560.383071,1.89E-11,1560.383071,1.89E-11
sm_phytoplankton,1.6,0,0,1,0,4957.843648,4.19E-11,4957.843648,4.19E-11
macroalgae_&_other,1.6,0,0,1,0,2.993160008,5.82E-14,2.993160008,5.82E-14
outside-production,1.6,0,0,1,0,4,0,4,0
micro-zooplankton,1.6,1.04E-18,7.52E-17,1,8.08E-17,4154.93176,1068.536424,4154.93176,1068.536424
meso-zooplankton,1.6,-0.0103524,0.008557095,0.9896476,0.008557095,2219.061667,5.93E+02,2240.681626,5.93E+02
macro-zooplankton,1.6,-0.072108587,0.069513627,0.927891413,0.069513627,147.6475239,8.01E+01,159.4863558,8.61E+01
eupahusiids,1.6,-0.047680666,0.029918636,0.952319334,0.029918636,1356.626354,409.3950707,1418.337561,408.3683393
gelatinous_zoop,1.6,-6.27E-02,7.14E-02,0.937294013,7.14E-02,114.9424153,60.07279011,123.1180372,64.98906173
large_jellyfish,1.6,0.292971226,0.112125465,1.292971226,0.112125465,944.5375811,236.8063882,739.7158427,206.7189082
cepahlopods,1.6,-0.715482926,0.193501627,0.284517074,0.193501627,7.901081987,10.81320475,23.42786881,15.10832468
forage_fish,1.6,-0.663361178,0.2232779,0.336638822,0.2232779,57.78289788,82.9407069,145.3853294,101.1151519
juvenile_fish,1.6,-0.62188642,0.209892913,0.37811358,0.209892913,12.3695699,13.68375362,30.04758481,19.27278628
pelagic_fish_planktivore,1.6,-0.792410225,0.226444563,0.207589775,0.226444563,2.539460262,6.697743169,9.02772232,9.628653528
pelagic_fish_piscivore,1.6,-0.648141023,0.174073089,0.351858977,0.174073089,2.536919122,2.443080659,6.597225997,3.575415129
apex_predator_fish,1.6,-0.720130712,0.152154044,0.279869288,0.152154044,0.122780981,0.156954134,0.386225123,0.258592249
demersal_fish_piscivore,1.6,-0.748879074,0.14856856,0.251120926,0.14856856,0.465389851,0.643735989,1.592809477,1.093026982
demersal_fish_benthivore,1.6,-0.700598213,0.152998001,0.299401787,0.152998001,7.269300805,8.76E+00,21.28155873,1.23E+01
benthos_infauna,1.6,-0.003396163,0.002238173,0.996603837,0.002238173,36.06660116,14.26007251,36.18233629,14.28859015
benthos_filter_feeders,1.6,-0.177768197,0.133897403,0.822231803,0.133897403,11.15705025,6.154083797,13.58341774,7.054209811
benthos_detritovores,1.6,-0.010821787,0.013512583,0.989178213,0.013512583,12.0391556,5.146553882,12.1574371,5.160838176
benthos_epifauna,1.6,-0.377037583,0.208233014,0.622962417,0.208233014,23.59579864,17.73642037,39.50885962,25.4317303
seabirds,1.6,-0.684931156,0.167452007,0.315068844,0.167452007,0.81051582,0.988438688,2.285047606,1.437794007
baleen_whales,1.6,-0.694878506,0.192390999,0.305121494,0.192390999,2.397259383,3.329810867,6.809770273,4.739024734
odontocetes,1.6,-0.736067865,0.154998304,0.263932135,0.154998304,0.446878711,0.599317847,1.46536547,1.075179782
pinnipeds,1.6,-0.703435215,0.150846893,0.296564785,0.150846893,1.528522742,1.742134014,4.660956052,2.89460934
detritus_offal,1.6,-0.706277715,0.15953514,0.293722285,0.15953514,1.484041559,2.07E+00,4.480703671,3.16E+00
fisheries,1.6,-0.706277715,0.15953514,0.293722285,0.15953514,2.273043513,3.18E+00,6.862650369,4.83E+00
pelagic_detritus,1.6,5.02E-18,1.74E-16,1,1.83E-16,1511.293168,7.10E+02,1511.293168,7.10E+02
benthic_detritus,1.6,-0.003396163,0.002238173,0.996603837,0.002238173,73.37935567,16.66808908,73.61645124,16.66907614
NO3,1.65,0,0,0,0,0,0,0,0
pelagic_NH4,1.65,0.012917179,0.006339504,1.012917179,0.006339504,5663.177662,1.92E+02,5591.222526,1.94E+02
benthic_NH4,1.65,-0.370229853,0.11911771,0.629770147,0.11911771,115.5996695,5.15E+01,183.7575339,6.39E+01
lg_phytoplankton,1.65,0,0,1,0,1560.383071,1.89E-11,1560.383071,1.89E-11
sm_phytoplankton,1.65,0.00E+00,0.00E+00,1,0.00E+00,4957.843648,4.19E-11,4957.843648,4.19E-11
macroalgae_&_other,1.65,0,0,1,0,2.993160008,5.82E-14,2.993160008,5.82E-14
outside-production,1.65,0,0,1,0,4,0,4,0
micro-zooplankton,1.65,8.90E-20,7.94E-17,1,8.44E-17,4154.93176,1068.536424,4154.93176,1068.536424
meso-zooplankton,1.65,-0.0112151,0.009270186,0.9887849,0.009270186,2217.260004,592.5650155,2240.681626,592.642402
macro-zooplankton,1.65,-0.077095639,0.074590473,0.922904361,0.074590473,146.8030508,79.70905103,159.4863558,86.05661704
eupahusiids,1.65,-0.051586955,0.032319897,0.948413045,0.032319897,1351.549587,409.5449585,1418.337561,408.3683393
gelatinous_zoop,1.65,-0.067736121,0.076651411,0.932263879,0.076651411,114.2884929,59.76414025,123.1180372,64.98906173
large_jellyfish,1.65,0.305900732,0.12082659,1.305900732,0.12082659,952.9946185,237.2362205,739.7158427,206.7189082
cepahlopods,1.65,-0.727552864,0.189571057,0.272447136,0.189571057,7.540198221,10.48632796,23.42786881,15.10832468
forage_fish,1.65,-0.674577603,0.220186823,0.325422397,0.220186823,55.61045291,81.07161743,145.3853294,101.1151519
juvenile_fish,1.65,-0.634038653,0.207654282,0.365961347,0.207654282,11.91452955,13.3383056,30.04758481,19.27278628
pelagic_fish_planktivore,1.65,-0.802049389,0.220591148,0.197950611,0.220591148,2.409409499,6.508028976,9.02772232,9.628653528
pelagic_fish_piscivore,1.65,-0.661669271,0.171437908,0.338330729,0.171437908,2.431154039,2.369120486,6.597225997,3.575415129
apex_predator_fish,1.65,-0.733972721,0.147693406,0.266027279,0.147693406,0.116218848,0.15057313,0.386225123,0.258592249
demersal_fish_piscivore,1.65,-0.762231032,0.143851585,0.237768968,0.143851585,0.43889849,0.617262843,1.592809477,1.093026982
demersal_fish_benthivore,1.65,-0.711989243,0.14892007,0.288010757,0.14892007,6.963053991,8.50E+00,21.28155873,1.23E+01
benthos_infauna,1.65,-0.003484147,0.00232916,0.996515853,0.00232916,36.06362865,14.25946754,36.18233629,14.28859015
benthos_filter_feeders,1.65,-0.180344732,0.135963917,0.819655268,0.135963917,11.10908016,6.113888064,13.58341774,7.054209811
benthos_detritovores,1.65,-0.01104772,0.013844835,0.98895228,0.013844835,12.03670592,5.146295138,12.1574371,5.160838176
benthos_epifauna,1.65,-0.38150415,0.20930722,0.61849585,0.20930722,23.28318228,17.25312889,39.50885962,25.4317303
seabirds,1.65,-0.697605302,0.163729691,0.302394698,0.163729691,0.774036192,0.955529114,2.285047606,1.437794007
baleen_whales,1.65,-0.707189157,0.188714767,0.292810843,0.188714767,2.289754257,3.222944835,6.809770273,4.739024734
odontocetes,1.65,-0.750396338,0.1500627,0.249603662,0.1500627,0.420629597,5.70E-01,1.46536547,1.08E+00
pinnipeds,1.65,-0.717176772,0.146735071,0.282823228,0.146735071,1.448930387,1.67E+00,4.660956052,2.89E+00
detritus_offal,1.65,-0.719951621,0.155415424,0.280048379,0.155415424,1.407588981,2.00E+00,4.480703671,3.16E+00
fisheries,1.65,-7.20E-01,1.55E-01,0.280048379,1.55E-01,2.156233599,3.07E+00,6.862650369,4.83E+00
pelagic_detritus,1.65,1.78E-18,1.78E-16,1,1.86E-16,1511.293168,7.10E+02,1511.293168,7.10E+02
benthic_detritus,1.65,-0.003484147,0.00232916,0.996515853,0.00232916,73.37330573,16.66849963,73.61645124,16.66907614
NO3,1.7,0,0,0,0,0,0,0,0
pelagic_NH4,1.7,0.013192663,0.006591564,1.013192663,0.006591564,5664.698919,191.694285,5591.222526,194.1176579
benthic_NH4,1.7,-0.376406618,0.120108518,0.623593382,0.120108518,114.1654238,50.27897673,183.7575339,63.90994748
lg_phytoplankton,1.7,0,0,1,0,1560.383071,1.89E-11,1560.383071,1.89E-11
sm_phytoplankton,1.7,0,0,1,0,4957.843648,4.19E-11,4957.843648,4.19E-11
macroalgae_&_other,1.7,0,0,1,0,2.993160008,5.82E-14,2.993160008,5.82E-14
outside-production,1.7,0,0,1,0,4,0,4,0
micro-zooplankton,1.7,-2.30E-19,7.25E-17,1,8.02E-17,4154.93176,1068.536424,4154.93176,1068.536424
meso-zooplankton,1.7,-0.0120778,0.009983278,0.9879222,0.009983278,2215.45834,592.5789385,2240.681626,592.642402
macro-zooplankton,1.7,-0.082019134,0.079425859,0.917980866,0.079425859,145.9716726,79.34804042,159.4863558,86.05661704
eupahusiids,1.7,-0.055486424,0.034724097,0.944513576,0.034724097,1346.480037,409.7064265,1418.337561,408.3683393
gelatinous_zoop,1.7,-0.072748915,0.081958323,0.927251085,0.081958323,113.6362673,59.46768662,123.1180372,64.98906173
large_jellyfish,1.7,0.318431353,0.129321001,1.318431353,0.129321001,961.1781938,237.6705363,739.7158427,206.7189082
cepahlopods,1.7,-0.738562226,0.185949041,0.261437774,0.185949041,7.210259096,10.1780594,23.42786881,15.10832468
forage_fish,1.7,-0.684966905,0.217358996,0.315033095,0.217358996,53.59010736,79.30483934,145.3853294,101.1151519
juvenile_fish,1.7,-0.645306053,0.205607097,0.354693947,0.205607097,11.49523214,13.02010407,30.04758481,19.27278628
pelagic_fish_planktivore,1.7,-0.810787847,0.21519144,0.189212153,0.21519144,2.288578814,6.32956928,9.02772232,9.628653528
pelagic_fish_piscivore,1.7,-0.674292777,0.169147612,0.325707223,0.169147612,2.332361611,2.30088296,6.597225997,3.575415129
apex_predator_fish,1.7,-0.746749972,0.143641182,0.253250028,0.143641182,0.110155993,0.144568649,0.386225123,0.258592249
demersal_fish_piscivore,1.7,-0.774497706,0.139524241,0.225502294,0.139524241,0.414588846,0.59276917,1.592809477,1.093026982
demersal_fish_benthivore,1.7,-0.722303754,0.145034726,0.277696246,0.145034726,6.684268227,8.25E+00,21.28155873,1.23E+01
benthos_infauna,1.7,-0.003565514,0.002414051,0.996434486,0.002414051,36.06086234,1.43E+01,36.18233629,1.43E+01
benthos_filter_feeders,1.7,-0.182628566,0.1378844,0.817371434,0.1378844,11.06598391,6.079089504,13.58341774,7.054209811
benthos_detritovores,1.7,-1.13E-02,1.42E-02,0.98874694,1.42E-02,12.03447199,5.146051646,12.1574371,5.160838176
benthos_epifauna,1.7,-0.385407347,0.210168502,0.614592653,0.210168502,23.00231626,16.80372572,39.50885962,25.4317303
seabirds,1.7,-0.709299873,0.160326804,0.290700127,0.160326804,0.740460735,0.92469632,2.285047606,1.437794007
baleen_whales,1.7,-0.718516795,0.185326674,0.281483205,0.185326674,2.190815079,3.12180245,6.809770273,4.739024734
odontocetes,1.7,-0.763653694,0.145565333,0.236346306,0.145565333,0.396466336,5.44E-01,1.46536547,1.08E+00
pinnipeds,1.7,-0.729864619,0.142944698,0.270135381,0.142944698,1.375673697,1.599384008,4.660956052,2.89460934
detritus_offal,1.7,-0.732606437,0.151722631,0.267393563,0.151722631,1.336792512,1.929027456,4.480703671,3.163909612
fisheries,1.7,-0.732606437,0.151722631,0.267393563,0.151722631,2.048100501,2.963979746,6.862650369,4.827703833
pelagic_detritus,1.7,7.63E-18,1.75E-16,1,1.86E-16,1511.293168,710.4968137,1511.293168,710.4968137
benthic_detritus,1.7,-0.003565514,0.002414051,0.996434486,0.002414051,73.36770192,16.66885828,73.61645124,16.66907614
NO3,1.75,0,0,0,0,0,0,0,0
pelagic_NH4,1.75,0.013440357,0.006802875,1.013440357,0.006802875,5666.06606,191.4440818,5591.222526,194.1176579
benthic_NH4,1.75,-0.381965257,0.120691886,0.618034743,0.120691886,112.8766901,49.14209361,183.7575339,63.90994748
lg_phytoplankton,1.75,0,0,1,0,1560.383071,1.89E-11,1560.383071,1.89E-11
sm_phytoplankton,1.75,0,0,1,0,4957.843648,4.19E-11,4957.843648,4.19E-11
