AggGroup,scale_factor,FractionalChange_mean,FractionalChange_std,RatioChange_mean ,RatioChange_std,Production_scenario_mean ,Production_scenario_std  ,Production_base_mean ,Production_base_std
jellyfish,2.4,1.192562584,0.245464121,2.192562584,0.245464121,775.582671,363.6897512,364.4933266,196.4193074
macrobenthos,2.4,0.025078869,0.015686392,1.025078869,0.015686392,14.5023383,18.07029602,14.14050134,17.56034401
forage_fish,2.4,-0.205651619,0.143708384,0.794348381,0.143708384,1186.73134,596.0497142,1438.951543,586.5548569
mesopelagic,2.4,-0.353536121,0.196300199,0.646463879,0.196300199,114.2953869,75.2920619,172.1428689,86.6667051
cephalopods,2.4,-0.311066726,0.189282118,0.688933274,0.189282118,24.89960285,20.63000813,35.49804108,25.28956206
pelagicFishPlanktivore,2.4,-0.354647992,0.254791085,0.645352008,0.254791085,77.46428257,5.80E+01,124.8972703,73.6880428
pelagicFishPiscivore,2.4,-0.265440294,0.145566478,0.734559706,0.145566478,98.92493673,61.53316741,132.3813448,70.25997706
demersalFishPiscivore,2.4,-0.25373213,0.130428235,0.74626787,0.130428235,19.30179312,9.349374832,25.47973901,10.32246111
demersalFishBenthivore,2.4,-0.216059326,0.174208349,0.783940674,0.174208349,74.06433334,39.92072923,95.06010572,45.08407423
pelagicFishApexPred,2.4,-0.253236776,0.134909158,0.746763224,0.134909158,0.121048138,0.092517278,0.159640314,0.110636538
seabirds,2.4,-0.22540103,0.147232597,0.77459897,0.147232597,2.815667659,2.292214239,3.48130731,2.536373638
odontocetes,2.4,-0.233104564,0.124196147,0.766895436,0.124196147,3.522286033,1.978128931,4.507419244,2.190963303
turtle,2.4,0.725653364,0.423675358,1.725653364,0.423675358,0.002087266,0.002207275,0.001175351,1.17E-03
detritusOffal,2.4,-0.205651619,0.143708384,0.794348381,0.143708384,473.9343486,258.6390719,574.7016749,263.599928
fisheries,2.4,-0.22099485,0.126148087,0.77900515,0.126148087,32.90978896,1.73E+01,41.02754063,17.93291297
pelagic detritus,2.4,0.001179231,0.000930753,1.001179231,0.000930753,2370.487833,6.74E+02,2367.899206,674.3131049
benthic detritus,2.4,0.025078869,0.015686392,1.025078869,0.015686392,385.897518,6.67E+01,376.4783443,64.8256998
NO3,2.45,0,0,0,0,0,0,0,0
pelagicNH4,2.45,-0.026483048,0.014825682,0.973516952,0.014825682,6082.332386,652.9824262,6242.703783,616.3012919
benthicNH4,2.45,0.09107979,0.045631551,1.09107979,0.045631551,971.8040061,278.0531806,891.7739353,256.3127934
lg_phytoplankton,2.45,0,0,1,0,8078.9745,2.15E-10,8078.9745,2.15E-10
sm_phytoplankton,2.45,0,0,1,0,3263.49,7.46E-11,3263.49,7.46E-11
microZoop,2.45,0.001495085,0.001232251,1.001495085,0.001232251,5081.536738,1128.975691,5074.712771,1.13E+03
mesoZoop,2.45,9.37E-05,7.22E-05,1.000093731,7.22E-05,2698.42232,971.1461989,2698.185147,9.71E+02
macroZoop,2.45,0.000176209,0.000182005,1.000176209,0.000182005,1199.587569,530.1886848,1199.405317,530.1613163
gelatinousZoop,2.45,-0.535124082,0.279616744,0.464875918,0.279616744,0.008085651,0.009258372,0.018369378,0.013869829
jellyfish,2.45,1.227795354,0.259712306,2.227795354,0.259712306,786.4425508,366.4588211,364.4933266,196.4193074
macrobenthos,2.45,0.025747381,0.016060753,1.025747381,0.016060753,14.51173517,18.08217823,14.14050134,17.56034401
forage_fish,2.45,-0.210845033,0.146728541,0.789154967,0.146728541,1180.023559,596.2643275,1438.951543,586.5548569
mesopelagic,2.45,-0.363924572,0.200884799,0.636075428,0.200884799,112.5606433,75.20548936,172.1428689,86.6667051
cephalopods,2.45,-0.321025814,0.194809638,0.678974186,0.194809638,24.54693519,20.54561024,35.49804108,25.28956206
pelagicFishPlanktivore,2.45,-0.361457179,0.256357585,0.638542821,0.256357585,76.58506859,57.74868797,124.8972703,73.6880428
pelagicFishPiscivore,2.45,-0.27352091,0.149629272,0.72647909,0.149629272,97.87155531,61.37423909,132.3813448,70.25997706
demersalFishPiscivore,2.45,-0.260501776,0.132792386,0.739498224,0.132792386,19.13466434,9.329865587,25.47973901,10.32246111
demersalFishBenthivore,2.45,-0.220335519,0.17542525,0.779664481,0.17542525,73.65300747,39.8233192,95.06010572,45.08407423
pelagicFishApexPred,2.45,-0.260812431,0.138593193,0.739187569,0.138593193,0.119859715,0.092041299,0.159640314,0.110636538
seabirds,2.45,-0.230730407,0.149572727,0.769269593,0.149572727,2.798672962,2.285752472,3.48130731,2.536373638
odontocetes,2.45,-0.239426558,0.126684388,0.760573442,0.126684388,3.495265264,1.973362961,4.507419244,2.190963303
turtle,2.45,0.747031829,0.436927382,1.747031829,0.436927382,0.002111345,2.23E-03,0.001175351,0.001168638
detritusOffal,2.45,-0.210845033,0.146728541,0.789154967,0.146728541,471.25328,258.5245499,574.7016749,263.599928
fisheries,2.45,-0.22665296,0.128592189,0.77334704,0.128592189,32.69623762,17.32822789,41.02754063,17.93291297
pelagic detritus,2.45,0.00121045,0.00095207,1.00121045,0.00095207,2370.555946,674.3550492,2367.899206,674.3131049
benthic detritus,2.45,0.025747381,0.016060753,1.025747381,0.016060753,386.1468717,66.69719952,376.4783443,64.8256998
NO3,2.5,0,0,0,0,0,0,0,0
pelagicNH4,2.5,-0.027159047,0.015148082,0.972840953,0.015148082,6078.221803,653.8334922,6242.703783,616.3012919
benthicNH4,2.5,0.093452893,0.046747335,1.093452893,0.046747335,973.8749861,2.79E+02,891.7739353,2.56E+02
lg_phytoplankton,2.5,0,0,1,0,8078.9745,2.15E-10,8078.9745,2.15E-10
sm_phytoplankton,2.5,0,0,1,0,3263.49,7.46E-11,3263.49,7.46E-11
microZoop,2.5,0.001532987,0.001259597,1.001532987,0.001259597,5081.709958,1128.94021,5074.712771,1130.412196
mesoZoop,2.5,9.61E-05,7.40E-05,1.000096131,7.40E-05,2698.428305,971.1474571,2698.185147,971.0904056
macroZoop,2.5,0.000180597,0.000185932,1.000180597,0.000185932,1199.592234,530.189574,1199.405317,530.1613163
gelatinousZoop,2.5,-0.545697791,0.280162708,0.454302209,0.280162708,0.007899216,0.009182113,0.018369378,0.013869829
jellyfish,2.5,1.262505983,0.274125225,2.262505983,0.274125225,797.075584,369.1194209,364.4933266,196.4193074
macrobenthos,2.5,0.026405528,0.016438216,1.026405528,0.016438216,14.52098075,18.09389528,14.14050134,17.56034401
forage_fish,2.5,-0.215910222,0.149675779,0.784089778,0.149675779,1173.469707,5.96E+02,1438.951543,5.87E+02
mesopelagic,2.5,-0.374162018,0.205299735,0.625837982,0.205299735,110.848579,7.51E+01,172.1428689,8.67E+01
cephalopods,2.5,-0.330873886,0.200112769,0.669126114,0.200112769,24.19867822,2.05E+01,35.49804108,2.53E+01
pelagicFishPlanktivore,2.5,-0.368044684,0.25784686,0.631955316,0.25784686,75.73383501,57.47880911,124.8972703,73.6880428
pelagicFishPiscivore,2.5,-0.281491848,0.153544221,0.718508152,0.153544221,96.83003641,61.22161258,132.3813448,70.25997706
demersalFishPiscivore,2.5,-0.267155347,0.135126916,0.732844653,0.135126916,18.97020381,9.31137191,25.47973901,10.32246111
demersalFishBenthivore,2.5,-0.224480332,0.17658931,0.775519668,0.17658931,73.25480781,39.73214163,95.06010572,45.08407423
pelagicFishApexPred,2.5,-0.268279044,0.142159428,0.731720956,0.142159428,0.118683327,0.091572609,0.159640314,0.110636538
seabirds,2.5,-0.235923536,0.151871409,0.764076464,0.151871409,2.782048992,2.279342949,3.48130731,2.536373638
odontocetes,2.5,-0.245630525,0.129088567,0.754369475,0.129088567,3.468791641,1.968768434,4.507419244,2.190963303
turtle,2.5,0.768058917,0.450130832,1.768058917,0.450130832,0.002134865,0.002253567,0.001175351,0.001168638
detritusOffal,2.5,-0.215910222,0.149675779,0.784089778,0.149675779,468.6360941,258.4119374,574.7016749,263.599928
fisheries,2.5,-0.232186722,0.130974558,0.767813278,0.130974558,32.48724938,17.31239722,41.02754063,17.93291297
pelagic detritus,2.5,0.001241161,0.000973337,1.001241161,0.000973337,2370.622961,674.3549244,2367.899206,674.3131049
benthic detritus,2.5,0.026405528,0.016438216,1.026405528,0.016438216,386.3922292,66.74020613,376.4783443,64.8256998
